ID;CLASS;X01;X02;X03;X04;X05;X06;X07;X08;X09;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;DATETIME_OPEN;DATETIME_CHECK
4262;0;85;1;19;1;2;1;4;2;6;35;22;4;65;186;137;1;0;2;3;42;85;23;4683;667;0;0;85;0;51;15;0;2;0;0;0;50000;-59589;-44027;-50264;286552;47472;43;34467;43781;13727;41;11925;1;0;0;1;0;0;NULL;6;2;-158;-100;NULL;NULL;-188;"2014-09-29 00:00:00";"2016-07-27 05:25:36"
4265;0;549;1;31;2;5;5;0;0;12;0;3;0;435;582;551;0;4;18;62;240;227;36;57662;2382;0;0;549;0;81;0;0;0;0;0;0;37261;-169190;-76942;-76625;33822;44191;9119755;18655;27581;5497;52;7098;3;0;0;3;0;0;NULL;1;0;NULL;NULL;NULL;NULL;NULL;"2010-01-18 00:00:00";"2016-07-27 11:35:12"
4278;0;1085;4;185;2;17;52;58;20;21;60;21;62;822;1624;1427;1;7;43;81;364;915;22;378;198;2;3;1079;1;173;10;0;20;0;0;7;479067;-1013045;-715497;-852857;10193;33736;1402;7130;5217;1511;26;1941;1;0;0;1;0;0;NULL;10;26;-105;-100;NULL;NULL;-150;"2016-01-13 00:00:00";"2016-07-29 06:00:33"
4279;0;11;3;19;2;3;3;1;1;4;46;10;8;0;93;64;0;3;5;4;2;44;29;926;991;6;2;0;3;31;23;0;0;0;0;0;67722;-41938;30703;29998;123591;307839;300175;70276;74869;136152;9366;11678;2;0;1;1;0;0;NULL;6;3;-196;-200;NULL;NULL;NULL;"2013-11-15 00:00:00";"2016-08-02 07:55:44"
4281;0;1;1;139;2;1;6;5;61;63;60;73;58;69;505;122;0;4;16;12;25;64;26;2415;127;0;0;1;0;15;5;0;25;0;0;2;2125;-36852;-10113;-9829;86703;31003;31117;14537;32183;7849;6528;1120;4;0;0;3;0;0;NULL;46;17;-105;-50;NULL;NULL;-172;"2016-03-25 00:00:00";"2016-07-30 21:16:20"
4282;0;311;4;20;0;0;1;4;5;1;30;3;0;108;377;345;0;5;7;19;138;171;41;1138;1513;8;8;294;1;63;15;0;0;0;0;0;27003;-75751;-22139;-36256;36100;52083;7430;47374;24476;31872;7430;19634;3;0;0;1;0;0;NULL;3;0;-101;-100;NULL;NULL;NULL;"2012-06-07 00:00:00";"2016-07-29 13:10:14"
4295;0;254;3;68;7;1;12;16;11;14;33;45;134;205;547;469;0;10;40;61;115;234;26;121;132;12;0;241;1;63;0;12;4;1;0;1;31025;-174827;-84306;-83545;61600;10925;71269;12507;52099;1141;123;2567;6;2;0;2;0;1;NULL;17;30;NULL;NULL;-50;-50;-313;"2016-03-19 00:00:00";"2016-07-29 08:04:00"
4296;0;160;3;32;0;2;6;4;9;11;62;1;8;106;272;224;0;0;3;7;34;180;25;1349;731;0;12;134;14;71;31;0;1;0;0;1;3264;-21176;-9940;-10751;60189;40040;1068;43848;26018;7683;26;16352;1;0;0;1;0;0;NULL;0;2;-109;-100;NULL;NULL;-2462;"2014-07-30 00:00:00";"2016-07-30 14:15:54"
4305;0;24;3;43;2;3;8;4;5;5;88;42;75;14;270;196;4;6;24;20;26;88;32;135;882;7;0;16;1;75;44;0;0;0;0;1;15000;-373313;-172274;-176445;33829;46795;68013;45926;15937;21593;64033;11758;6;0;1;2;0;0;NULL;13;12;-145;-100;NULL;NULL;NULL;"2014-02-28 00:00:00";"2016-07-29 19:28:49"
4307;0;220;2;35;3;1;10;5;3;9;33;12;19;190;519;408;0;1;1;11;80;304;22;557;2173;0;0;219;1;97;0;0;16;0;0;2;11696;-94998;-63085;-69303;100492;25149;7272;26372;14620;1834;23;11956;2;0;0;1;0;0;NULL;3;3;NULL;NULL;NULL;NULL;-86;"2010-08-20 00:00:00";"2016-08-01 17:20:30"
4311;0;216;2;72;3;7;5;5;8;29;8;46;63;219;519;355;2;17;26;41;109;142;30;2406;775;0;2;214;0;99;0;0;2;0;0;0;15111;-242452;-118652;-145104;114862;12011;3234;15318;17968;1023;29;4338;1;0;0;1;0;0;NULL;3;11;NULL;NULL;NULL;NULL;-100;"2014-06-16 00:00:00";"2016-07-30 23:59:11"
4312;0;4;1;41;12;10;3;2;1;4;3;36;9;4;67;16;3;0;0;4;3;3;44;127;1209;0;0;4;0;13;1;0;0;0;0;0;101302;-103698;-19880;-17994;219369;221427;55462;508;149538;129313;23004;108;12;1;2;4;0;0;NULL;19;4;-200;-200;NULL;NULL;NULL;"2013-04-09 00:00:00";"2016-07-31 13:04:10"
4314;0;134;3;20;1;3;1;2;1;4;36;4;7;108;228;192;3;6;14;21;59;86;31;913;111;7;2;125;0;48;0;13;4;0;0;1;12799;-115506;-56065;-56427;90757;59236;25;39173;65049;9551;23;19853;3;0;1;2;0;0;NULL;2;5;NULL;NULL;-50;-50;-250;"2016-04-09 00:00:00";"2016-07-29 10:32:34"
4315;0;50;2;14;0;0;2;3;0;2;0;11;0;40;84;60;2;0;10;5;19;18;31;4771;174;0;0;48;2;30;0;0;0;0;0;0;-7496;-50358;-28249;-28423;293570;304409;327659;76029;167044;126031;178227;39313;4;1;2;1;0;0;NULL;4;0;NULL;NULL;NULL;NULL;NULL;"2016-02-08 00:00:00";"2016-07-31 10:33:57"
4322;0;424;2;109;2;14;21;15;11;20;56;76;219;417;1017;833;5;42;116;135;236;212;32;133;134;0;0;406;18;112;0;0;28;0;0;9;889265;-2549199;-1663416;-1804471;37293;3749;698;10131;16070;866;35;2643;1;0;0;1;0;0;NULL;12;41;NULL;NULL;NULL;NULL;-553;"2016-03-21 00:00:00";"2016-08-02 00:46:10"
4324;0;167;4;26;2;1;9;6;2;0;24;17;8;140;263;223;0;7;30;27;94;57;28;10484;1023;4;3;156;4;67;7;5;0;0;0;1;-21714;-170610;-105872;-101428;112144;83220;58007;33611;62370;41614;22469;16018;6;0;1;4;0;0;NULL;9;3;-565;-400;-250;-250;NULL;"2013-10-14 00:00:00";"2016-08-02 04:51:58"
4325;0;8;1;24;0;0;1;1;5;9;10;19;15;8;97;51;0;0;0;4;13;23;50;1567;977;0;0;8;0;17;5;0;0;0;0;0;28000;-142028;-58900;-65733;385962;38608;21284;151176;326539;114;54;10158;4;0;0;2;1;0;NULL;4;5;-96;-100;NULL;NULL;NULL;"2013-11-26 00:00:00";"2016-07-30 08:55:36"
4327;0;0;0;1;0;0;0;0;1;0;2;7;0;0;9;2;0;0;0;0;2;0;28;10484;708;0;0;0;0;4;1;0;0;0;0;0;-900;-1800;-1200;-900;329726;NULL;NULL;17386;329726;NULL;NULL;17386;4;0;0;2;0;1;NULL;1;0;-900;-900;NULL;NULL;NULL;"2014-08-19 00:00:00";"2016-07-27 03:43:17"
4328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;33;4723;8;0;0;0;0;1;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7;0;1;3;0;0;NULL;0;0;NULL;NULL;NULL;NULL;NULL;"2016-07-25 00:00:00";"2016-08-02 12:43:27"
4329;0;0;0;5;0;0;0;4;0;1;1;5;0;0;10;0;0;0;0;0;0;0;41;136;15;0;0;0;0;6;0;0;0;0;0;0;5801;1;2781;2801;NULL;NULL;278973;NULL;NULL;NULL;41666;NULL;1;0;0;1;0;0;NULL;3;0;NULL;NULL;NULL;NULL;NULL;"2016-07-18 00:00:00";"2016-08-02 14:54:45"
4331;0;318;4;43;1;3;7;3;10;7;52;22;65;271;583;501;2;12;50;59;207;161;27;557;511;8;5;299;6;95;7;13;6;0;0;0;27601;-237004;-108625;-100630;48998;23848;7024;18348;7058;11536;29;5670;5;0;1;1;0;1;NULL;6;9;-198;-200;-50;-50;-148;"2015-03-10 00:00:00";"2016-08-02 09:57:36"
4358;0;390;3;204;5;16;27;31;20;71;82;96;248;433;1129;907;24;52;114;93;196;343;39;1325;339;4;0;364;22;105;26;0;16;0;0;9;-76;-1212393;-627595;-607157;16397;9622;2339;26284;6924;3176;30;2923;5;0;1;2;0;1;NULL;33;52;-291;-100;NULL;NULL;-1941;"2015-08-26 00:00:00";"2016-07-30 13:56:05"
4362;0;120;4;23;0;2;3;3;8;5;26;19;10;72;206;159;0;3;8;8;49;90;30;2415;2167;1;6;110;3;71;10;0;8;0;0;1;48236;-35529;-6657;-17973;186122;97747;56162;39987;32539;16059;525;17986;2;0;0;1;0;1;NULL;3;4;-107;-100;NULL;NULL;-858;"2010-08-27 00:00:00";"2016-08-02 13:14:28"
4364;0;59;2;14;0;0;6;2;1;5;21;8;9;40;113;90;0;0;2;5;27;56;24;1138;83;0;0;50;9;39;10;0;0;0;0;0;3343;-15152;-6830;-7786;117745;14924;5351;35569;47912;2292;30;10015;3;0;0;3;0;0;NULL;3;3;-122;-100;NULL;NULL;NULL;"2016-05-11 00:00:00";"2016-08-02 16:53:34"
4365;0;10;1;9;0;0;0;3;0;6;0;16;0;10;40;13;0;0;0;1;4;6;29;57662;104;0;0;10;0;9;0;0;0;0;0;0;-15000;-24000;-22424;-22995;3487504;453668;374343;160665;3487504;453668;106;49164;5;0;2;3;0;0;NULL;0;0;NULL;NULL;NULL;NULL;NULL;"2016-04-15 00:00:00";"2016-07-28 11:54:29"
4372;0;6;2;31;1;6;6;5;3;0;74;18;52;2;181;146;13;16;20;5;6;70;59;4105;1083;4;0;2;0;48;37;0;0;0;0;0;257635;-137648;21230;7277;87547;69866;82572;54414;66256;30430;20585;11688;2;0;0;1;0;0;NULL;12;17;-194;-200;NULL;NULL;NULL;"2013-08-15 00:00:00";"2016-08-02 10:43:40"
4389;0;189;2;72;2;5;21;13;8;12;139;45;52;150;481;399;1;14;34;90;80;167;23;4656;284;0;0;181;8;131;67;0;2;1;0;3;39371;-297699;-158633;-169212;35759;32312;33501;19642;14314;14613;4112;9538;1;0;0;1;0;0;NULL;29;20;-158;-200;NULL;NULL;-215;"2015-10-21 00:00:00";"2016-07-31 10:27:27"
4390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;24;2642;976;0;0;0;0;1;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7;0;2;4;1;0;NULL;0;0;NULL;NULL;NULL;NULL;NULL;"2013-11-25 00:00:00";"2016-07-28 20:43:49"
4391;0;116;3;25;0;5;4;1;2;6;60;9;6;77;218;186;0;0;16;18;47;104;42;385;773;1;4;111;0;58;9;19;3;0;0;0;16465;-32975;-10076;-9342;82719;55696;37801;47672;47298;18292;49;16432;2;0;0;2;0;0;NULL;4;3;-170;-100;-100;-100;-301;"2014-06-17 00:00:00";"2016-07-29 02:56:14"
4400;0;114;1;41;5;1;6;8;9;8;38;40;66;127;332;282;3;2;11;27;81;153;21;378;473;0;0;114;0;77;16;0;3;0;0;1;150;-98971;-49111;-47873;108598;18845;37616;25445;16174;3394;2796;8846;2;0;0;2;0;0;NULL;18;20;-307;-200;NULL;NULL;-367;"2015-04-15 00:00:00";"2016-07-31 13:37:57"
4405;0;73;3;17;0;0;5;1;5;2;3;13;19;42;160;108;2;0;10;11;34;48;15;359;534;0;2;70;1;39;0;0;1;0;0;0;8849;-49703;-21895;-12131;457545;18757;56119;40525;126952;7759;56119;14159;1;0;0;1;0;0;NULL;7;7;NULL;NULL;NULL;NULL;-80;"2015-02-13 00:00:00";"2016-07-31 13:15:03"
4420;0;3;2;172;4;14;34;40;46;30;116;193;213;5;565;335;8;20;54;53;63;125;37;1579;2374;0;0;2;1;71;34;24;0;0;0;7;15380;-309009;-178556;-217000;36301;26801;579410;12370;13122;9165;9988;739;3;0;0;2;0;1;NULL;53;39;-277;-200;-100;-100;NULL;"2010-01-28 00:00:00";"2016-07-29 10:47:05"
4421;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;0;0;0;0;0;0;0;37;4120;791;0;0;0;0;2;0;0;0;0;1;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;0;0;1;0;0;NULL;0;0;NULL;NULL;NULL;NULL;NULL;"2014-05-27 00:00:00";"2016-07-26 22:40:35"
4423;0;49;2;39;0;1;2;3;22;15;59;32;0;31;284;144;0;0;2;3;31;112;20;1325;596;0;8;41;0;35;0;9;4;0;0;2;2223;-5680;-1642;-1571;171794;28475;12066;59695;75296;11014;119;33739;5;0;3;1;0;1;NULL;5;0;NULL;NULL;-50;-50;-169;"2014-12-11 00:00:00";"2016-07-29 04:21:27"
4425;0;12;1;9;0;0;8;0;0;1;13;0;2;8;61;42;0;0;7;9;2;16;17;2642;1249;0;0;12;0;27;0;3;3;0;0;0;3231;-277745;-42305;-20293;256848;817858;517625;106230;115099;345993;0;7319;1;0;0;1;0;0;NULL;0;1;NULL;NULL;-100;-100;-100;"2013-02-27 00:00:00";"2016-07-30 15:08:36"
4434;0;115;2;781;7;7;82;231;389;60;140;739;138;90;1439;446;13;22;42;32;98;169;57;1512;1569;0;0;110;5;148;70;0;1;0;0;21;2421;-465080;-230135;-217787;11816;9922;13950;8532;5478;4720;2906;1589;5;0;0;3;1;1;NULL;254;20;-168;-100;NULL;NULL;-9985;"2012-04-10 00:00:00";"2016-07-27 15:15:21"
4435;0;12;1;14;0;1;3;6;2;2;0;11;0;16;90;44;0;0;4;8;18;14;18;4125;733;0;0;12;0;23;0;0;0;0;0;0;41;-11015;-6249;-5032;349256;110962;41;104274;228687;30799;41;26012;2;0;1;0;0;0;NULL;8;0;NULL;NULL;NULL;NULL;NULL;"2014-07-29 00:00:00";"2016-07-31 10:08:42"
4436;0;6;1;3;0;0;1;0;0;2;1;3;0;2;14;6;0;0;2;0;4;0;50;889;49;0;0;6;0;8;0;0;0;0;0;0;-584;-7224;-4405;-3623;525208;NULL;63723;47412;525208;NULL;63723;53578;2;0;0;2;0;0;NULL;1;0;NULL;NULL;NULL;NULL;NULL;"2016-06-08 00:00:00";"2016-07-27 09:59:24"
4437;0;103;4;35;5;1;5;5;1;7;66;26;57;91;303;234;2;5;28;31;68;91;27;385;727;8;1;91;3;51;25;0;8;0;0;1;11024;-107335;-49976;-51034;145554;42274;45129;33020;72613;11076;16697;5505;5;0;0;2;1;2;NULL;9;12;-120;-100;NULL;NULL;-169;"2014-08-05 00:00:00";"2016-08-01 12:09:03"
4438;0;233;3;15;1;1;8;1;0;0;32;16;18;206;311;280;10;1;2;20;60;182;46;3562;1569;1;8;224;0;36;15;0;1;0;0;0;18711;-109229;-46728;-43876;133080;29864;NULL;30444;49106;11182;NULL;9877;1;0;0;1;0;0;NULL;3;4;-106;-51;NULL;NULL;-500;"2012-04-09 00:00:00";"2016-07-26 18:52:25"
4440;0;28;2;25;0;1;6;9;6;3;36;22;14;36;138;97;1;1;6;8;10;71;34;385;584;0;2;26;0;31;18;0;0;0;0;2;2000;-13888;-6667;-7225;176298;84254;11053;68598;169426;5537;11630;28951;5;0;0;2;0;0;NULL;4;5;-101;-50;NULL;NULL;NULL;"2014-12-25 00:00:00";"2016-07-31 08:47:14"
4448;0;221;2;108;7;2;25;25;20;18;114;78;112;191;608;487;3;7;25;28;174;230;41;385;2341;0;0;214;7;107;0;0;57;0;0;5;15490;-208121;-112079;-119811;30642;24831;8909;21822;11993;9745;1372;6443;3;0;0;1;1;0;NULL;47;18;NULL;NULL;NULL;NULL;-221;"2010-03-05 00:00:00";"2016-08-01 08:58:38"
4449;0;24;1;60;0;0;10;8;13;29;39;17;9;27;192;88;0;0;8;9;13;58;29;888;218;0;0;24;0;36;0;0;18;0;0;4;4552;-5606;-1655;-1446;160193;29380;66765;46832;55761;12279;25;11455;6;0;0;3;0;2;NULL;9;4;NULL;NULL;NULL;NULL;-83;"2015-12-28 00:00:00";"2016-08-02 12:46:43"
4451;0;12;3;19;2;0;5;1;1;6;46;38;10;17;140;81;3;2;9;4;4;57;25;895;698;0;1;10;1;27;4;8;0;0;0;2;17799;-17013;-5075;-1314;250238;2415;27;140578;147001;309;24;45593;3;0;0;2;1;0;NULL;6;4;-103;-80;-50;-50;NULL;"2014-09-01 00:00:00";"2016-07-30 16:19:16"
4452;0;42;1;13;0;0;1;2;4;5;9;19;0;33;114;76;0;1;2;3;10;60;30;2606;93;0;0;42;0;26;1;0;3;0;0;0;10143;-9068;-4078;-5547;85765;1280;884;67924;64814;478;329;7008;5;0;0;2;2;0;NULL;5;0;-50;-50;NULL;NULL;-29;"2016-04-29 00:00:00";"2016-07-31 15:07:07"
4453;0;0;0;4;0;0;4;0;0;0;0;0;5;0;14;5;0;0;4;0;0;1;29;4112;1882;0;0;0;0;2;0;0;0;0;0;0;2684;8;1213;147;2616905;5387;NULL;69801;2664019;3392;NULL;69801;6;1;0;2;0;0;NULL;0;1;NULL;NULL;NULL;NULL;NULL;"2011-06-02 00:00:00";"2016-07-27 18:07:44"
4454;0;192;1;5;0;0;0;0;0;0;0;7;0;152;214;206;0;1;33;36;80;45;29;889;767;0;0;192;0;67;0;0;0;0;0;0;-698;-852363;-308105;-95036;144478;680167;NULL;41940;64420;330519;NULL;10494;6;0;0;3;1;0;NULL;1;0;NULL;NULL;NULL;NULL;NULL;"2014-06-23 00:00:00";"2016-07-29 11:31:46"
4471;0;322;2;155;13;10;40;22;24;12;34;148;118;274;700;521;4;11;58;68;208;125;27;3573;1572;0;0;318;4;116;1;0;13;0;0;0;3393;-890734;-441749;-467490;53796;24123;13758;14158;10761;13853;4165;7289;2;0;0;1;0;0;NULL;40;38;-300;-300;NULL;NULL;-577;"2012-04-11 00:00:00";"2016-07-31 17:25:43"
4472;0;47;1;12;0;0;5;0;1;6;12;3;0;41;76;61;0;0;0;2;11;48;33;3599;393;0;0;47;0;30;6;0;0;0;0;0;1725;-4915;-1441;-1279;604910;715523;38;298562;705722;452387;25;50915;3;0;0;2;0;1;NULL;0;0;-84;-100;NULL;NULL;NULL;"2015-07-06 00:00:00";"2016-08-02 17:50:36"
4474;0;107;4;34;2;0;1;5;3;0;4;18;1;58;179;128;1;1;9;6;29;67;42;904;2086;1;5;100;1;46;0;0;3;0;0;0;3194835;46984;1351276;1657012;272497;47625;4678730;30811;195927;17601;15774;12190;2;0;0;2;0;0;NULL;0;1;NULL;NULL;NULL;NULL;-4467;"2010-11-12 00:00:00";"2016-07-29 12:18:46"
4509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;4127;1069;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;0;0;1;0;0;NULL;0;0;NULL;NULL;NULL;NULL;NULL;"2013-08-28 00:00:00";"2016-08-01 11:12:05"
4524;0;165;3;32;1;3;3;2;1;9;20;11;64;137;302;260;4;17;44;40;53;71;33;901;613;2;0;155;8;83;10;0;0;0;0;0;7192;-681896;-377729;-406852;35791;50237;24051;49313;42561;19874;106;12583;2;0;0;2;0;0;NULL;6;12;-180;-200;NULL;NULL;NULL;"2014-11-27 00:00:00";"2016-08-01 15:47:33"
4530;0;48;2;76;2;4;11;8;27;11;70;60;103;34;379;268;5;9;28;33;60;120;39;2622;765;0;0;45;3;48;2;0;33;0;0;0;25463;-286354;-49569;-7896;202391;26644;42353;29282;40933;9262;5798;6366;4;0;0;1;3;0;NULL;7;8;-450;-450;NULL;NULL;-109;"2014-06-28 00:00:00";"2016-08-01 19:19:55"
4531;0;0;0;18;0;2;4;9;2;1;0;19;0;0;118;3;0;0;1;0;0;0;28;1327;750;0;0;0;0;6;0;0;0;0;0;0;5520;-15380;-4386;-3480;1536583;754633;406392;NULL;1568842;740163;163885;NULL;6;0;2;2;1;0;NULL;1;0;NULL;NULL;NULL;NULL;NULL;"2014-07-14 00:00:00";"2016-08-02 09:22:55"
4535;0;274;3;44;1;5;16;3;2;1;37;38;56;214;428;377;6;18;47;50;131;113;25;1524;698;7;1;266;0;100;15;0;0;0;0;0;1205;-277086;-100568;-85470;63956;28911;18534;22082;17289;9983;2495;8888;1;0;0;1;0;0;NULL;7;10;-314;-100;NULL;NULL;NULL;"2014-09-04 00:00:00";"2016-08-02 14:08:22"
4536;0;1;1;6;0;0;2;3;0;1;18;4;0;0;26;19;0;0;0;0;5;14;28;1327;774;0;0;0;1;6;2;0;7;0;0;0;6291;-500;3317;3140;884312;628787;1476560;284682;640972;515147;1476560;121997;2;0;0;2;0;0;NULL;1;0;-160;-160;NULL;NULL;-222;"2014-06-18 00:00:00";"2016-07-31 11:44:35"
4545;0;126;2;136;2;13;25;16;16;22;37;91;108;263;626;458;9;26;62;54;137;110;27;557;788;0;0;125;1;83;3;10;3;0;0;3;19700;-672640;-305853;-277349;33963;5723;2884;24142;21021;1101;124;7136;6;1;0;4;0;0;NULL;18;21;-134;-100;-300;-300;-167;"2014-06-06 00:00:00";"2016-08-02 14:10:40"
4547;0;153;1;61;4;3;8;13;6;26;51;40;34;86;347;269;0;6;13;22;52;176;20;3595;469;0;0;153;0;65;24;0;1;0;0;5;1152;-52979;-23761;-22513;70297;21276;787;50130;35909;1482;28;13746;1;0;0;1;0;0;NULL;8;10;-162;-115;NULL;NULL;-500;"2015-04-20 00:00:00";"2016-08-01 21:00:20"
4551;0;84;3;22;0;3;5;4;7;2;121;49;20;44;307;233;0;0;5;7;40;180;24;1116;164;0;6;76;2;84;60;0;1;0;0;0;10051;-21414;-8532;-7861;259201;20839;36;25748;75258;3339;41;11417;2;0;1;1;0;0;NULL;6;6;-78;-87;NULL;NULL;-66;"2016-02-16 00:00:00";"2016-07-29 18:41:57"
4553;0;109;3;28;5;2;5;3;1;0;10;14;28;94;214;169;8;4;27;26;36;33;36;378;812;11;0;96;2;55;1;0;4;0;0;0;201975;-558389;-243237;-320656;157942;97161;71315;29592;70214;24796;47416;5220;1;0;0;1;0;0;NULL;8;6;-300;-300;NULL;NULL;-449;"2014-05-07 00:00:00";"2016-07-27 15:44:59"
4559;0;39;3;34;0;4;4;8;7;8;38;21;28;20;166;119;0;1;13;13;33;54;28;3573;1720;0;8;21;10;47;19;0;0;0;0;1;17415;-31645;-13053;-17432;549602;98359;76881;60567;68101;28508;31;18415;2;0;0;1;0;1;NULL;9;4;-125;-100;NULL;NULL;NULL;"2011-11-10 00:00:00";"2016-07-26 20:38:11"
4562;0;50;1;46;0;3;5;8;20;10;32;42;16;43;180;117;0;2;8;12;33;62;21;3600;241;0;0;50;0;30;5;0;11;0;0;6;2080;-22757;-12789;-12538;346985;21844;61903;20227;70252;2994;12483;588;1;0;0;1;0;0;NULL;24;8;-70;-100;NULL;NULL;-143;"2015-12-02 00:00:00";"2016-07-30 23:38:54"
4568;0;176;4;11;0;5;0;0;1;0;66;3;8;73;277;261;2;8;31;33;104;81;36;136;1909;3;1;158;14;57;7;23;3;0;0;0;41584;-127886;-40369;-31903;120938;148225;383894;32463;70592;25660;383894;10858;6;0;0;3;0;0;NULL;3;4;-1147;-500;-150;-150;-234;"2011-05-12 00:00:00";"2016-08-02 13:47:08"
4569;0;88;4;15;0;3;2;1;1;2;77;1;2;25;202;174;1;0;17;7;66;80;36;3595;1298;4;5;77;2;59;18;0;3;0;0;0;83496;11030;36393;37948;130925;5404746;85;87424;104376;35430;85;25573;3;0;0;2;0;0;NULL;2;1;-200;-100;NULL;NULL;-220;"2013-01-09 00:00:00";"2016-07-30 11:02:00"
4583;0;94;4;15;0;1;1;5;7;0;0;8;18;38;137;108;0;0;0;8;42;58;37;1116;452;1;9;82;2;29;0;0;0;0;2;0;7369;-18524;-8100;-9283;404508;147592;59945;35135;329762;56725;82599;4609;7;1;0;2;0;1;NULL;1;4;NULL;NULL;NULL;NULL;NULL;"2015-05-07 00:00:00";"2016-08-01 03:51:33"
4584;0;44;1;24;0;2;6;4;2;4;41;13;10;32;150;102;0;2;8;9;27;51;36;1116;1895;0;0;44;0;38;3;14;0;0;0;1;74903;-67147;-40661;-55017;228710;232607;29;69503;101573;36509;26;25464;3;0;0;1;0;1;NULL;5;4;-167;-200;-100;-100;NULL;"2011-05-24 00:00:00";"2016-07-31 08:35:13"
4586;0;130;1;14;3;0;0;3;3;4;23;34;21;84;228;181;0;0;4;12;52;113;29;1618;340;0;0;130;0;43;5;2;0;0;0;1;5347;-28419;-11866;-11981;326537;10712;83;47141;180064;2751;83;7487;2;0;0;1;1;0;NULL;3;7;-156;-110;-100;-100;NULL;"2015-08-24 00:00:00";"2016-07-29 16:04:04"
4587;0;67;1;14;0;0;2;4;1;3;1;7;2;26;100;73;0;0;4;10;9;49;18;130;59;0;0;67;0;36;0;0;0;0;0;0;35552;-231;21522;21798;132985;80454;30986;38019;40268;18420;9291;16766;5;0;0;2;0;0;NULL;5;1;NULL;NULL;NULL;NULL;NULL;"2016-05-30 00:00:00";"2016-07-28 12:49:48"
4588;0;76;2;41;0;1;10;6;8;16;14;17;10;34;176;106;0;1;4;10;43;47;42;4785;53;0;0;73;3;41;2;3;1;0;0;0;6411;-22578;-8020;-6426;34032;15871;6746;29661;6378;2478;33;10841;12;4;1;3;1;2;NULL;9;3;-100;-100;-200;-200;-330;"2016-06-06 00:00:00";"2016-07-29 18:13:13"
4590;0;206;2;33;0;3;1;7;5;12;10;8;24;186;297;249;0;3;9;37;93;92;55;127;349;0;0;200;6;47;0;0;5;0;0;0;43500;-204897;-109296;-121043;148808;24815;2632;26855;73974;474;20;411;3;1;0;1;0;0;NULL;5;5;NULL;NULL;NULL;NULL;-1064;"2015-08-19 00:00:00";"2016-08-02 15:52:59"
4591;0;11;1;11;1;0;0;2;2;4;106;64;12;11;224;132;2;0;2;6;14;102;26;1116;271;0;0;11;0;48;31;19;0;0;0;2;-50;-88181;-58042;-54918;292997;15974;30117;64443;234665;3362;22;7745;2;0;0;2;0;0;NULL;4;1;-158;-100;-50;-50;NULL;"2015-11-03 00:00:00";"2016-07-31 16:47:14"
4592;0;37;1;21;0;0;3;10;6;1;4;19;8;21;114;87;0;0;7;7;35;38;51;557;376;0;0;37;0;36;0;0;1;0;0;0;4209;-14092;-5750;-5097;212744;3728;23;99832;218978;782;23;31320;7;0;2;3;0;1;NULL;1;1;NULL;NULL;NULL;NULL;-350;"2015-07-20 00:00:00";"2016-07-30 10:17:53"
4598;0;288;4;44;5;4;4;3;7;12;30;37;39;282;476;389;6;6;43;50;91;182;44;4831;244;7;1;269;11;64;15;0;0;0;0;0;63408;-199810;-90463;-91491;182113;11328;13712;17776;27064;4363;1432;6317;3;0;1;2;0;0;3233;5;12;-569;-700;NULL;NULL;NULL;"2015-11-30 00:00:00";"2016-07-31 06:04:57"
4599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;54;140;762;0;0;0;0;1;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;0;0;2;0;0;NULL;0;0;NULL;NULL;NULL;NULL;NULL;"2014-06-27 00:00:00";"2016-07-28 13:30:06"
4603;0;137;3;61;3;1;9;5;5;20;16;28;120;98;405;310;9;18;54;45;66;85;46;895;2443;9;0;120;8;28;6;0;2;0;0;0;45860;-395221;-132796;-77620;4009949;20020;5113;28748;29868;5411;127;4577;7;0;0;2;1;2;NULL;3;13;-125;-100;NULL;NULL;-700;"2009-11-18 00:00:00";"2016-07-27 14:19:15"
